User,Original_track,Recommended_tracks
User 2),8517: ['The Beatles'] — Any Time At All - Remastered 2009),"98244: ['The Beatles'] — Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech, 27949: ['The Beatles'] — A Day In The Life - Remix, 8307: ['The Beatles'] — Misery - Remastered 2009, 34522: ['The Beatles'] — Eleanor Rigby - Remastered 2015, 28079: ['The Beatles'] — Fixing A Hole - Remix, 8432: ['The Beatles'] — Eight Days A Week - Remastered 2009, 50862: ['The Beatles'] — Day Tripper - Remastered 2009, 47814: ['The Beatles'] — Lady Madonna - Remastered 2009, 8540: ['The Beatles'] — Baby's In Black - Remastered 2009, 65714: ['The Beatles'] — Old Brown Shoe - Remastered 2009"
User 2),95461: ['George Lewis'] — Ice Cream),"84455: ['Max Webster'] — Battle Scar, 165631: ['Little Milton'] — Grits Ain't Groceries (All Around The World), 97776: ['Billy Stewart'] — Reap What You Sow, 70553: ['Antonio Aguilar', 'Flor Silvestre'] — El Día De San Juan, 161753: ['Double Exposure'] — Everyman, 170077: ['Morgan Evans', 'Kelsea Ballerini'] — Dance with Me (feat. Kelsea Ballerini), 50846: ['Tanita Tikaram'] — Twist in My Sobriety, 65818: ['Tim Maia'] — Gostava Tanto De Você, 127255: ['Vincenzo Bellini', 'Maria Callas', 'Giuseppe Di Stefano', 'Piero Campolonghi', 'Robert Silva', 'Tanis Lugo', 'Ignacio Rufino', 'Rosa Rimoch', 'Palacio de Bellas Artes Chorus', 'Palacio de Bellas Artes Orchestra', 'Guido Picco'] — I puritani: Act I Scene 2: Ad Arturo onore (Chorus), 48507: ['Marino'] — No Hay Quien Te Vea y Viva"
User 2),132175: ['Art Farmer'] — Crawl Space),"111759: ['Chet Baker'] — Bockhanal - Alternate Take, 62949: ['Oscar Peterson Trio'] — Learnin The Blues, 158053: ['Lee Morgan'] — The Lady, 129142: ['Bill Evans Trio'] — My Man's Gone Now - Live At The Village Vanguard, 1961, 8285: ['Thelonious Monk'] — Monk's Dream - Take 8, 158459: ['The Dave Brubeck Quartet'] — Swanee River - Live, 129836: ['Bill Evans Trio'] — Israel, 111980: ['Serge Chaloff'] — Body And Soul - Remastered, 78833: ['Gerry Mulligan', 'Chubby Jackson Big Band'] — So What (Hoo hah), 128057: ['Lester Young'] — Little Pee Blues"
User 2),145959: ['Elvis Presley'] — Who Am I?),"158195: ['Gene Vincent'] — By The Light Of The Silvery Moon, 158258: ['Gene Vincent'] — You Belong To Me, 27179: ['Elvis Presley'] — Bossa Nova Baby, 160626: ['Elvis Presley'] — Yesterday - Live, 80229: ['Elvis Presley'] — Let Me, 82712: ['Elvis Presley'] — Follow That Dream, 64686: ['Elvis Presley'] — It Hurts Me, 82437: ['Elvis Presley'] — Bridge Over Troubled Water, 98969: ['Elvis Presley'] — On a Snowy Christmas Night, 145797: ['Elvis Presley'] — How the Web Was Woven"
User 2),120376: ['Joe Hisaishi'] — Princess Mononoke Theme Song),"164789: ['Phil Keaggy'] — Fragile Forest, 137579: ['Joe Hisaishi'] — Sophie in Exile, 50562: ['Joe Hisaishi'] — The Girl Who Fell From the Sky, 86196: ['Joe Hisaishi'] — Departure, 137003: ['Joe Hisaishi'] — A Road to Somewhere, 163783: ['Joe Hisaishi'] — Robot Soldier (Resurrection - Rescue), 120251: ['Joe Hisaishi'] — The Legend of Ashitaka, 149430: ['Joe Hisaishi'] — Surrogate Jiji, 118783: ['Joe Hisaishi'] — Un Unusual Painting, 102363: ['Joe Hisaishi'] — A Little Monster"
User 2),12469: ['Van Halen'] — Drop Dead Legs - 2015 Remaster),"155505: ['AC/DC'] — Demon Fire, 47680: ['ZZ Top'] — Francine, 14335: ['Aerosmith'] — Amazing, 48300: ['Led Zeppelin'] — In the Light - Remaster, 86442: [""Guns N' Roses""] — Perfect Crime, 11157: ['AC/DC'] — Hell Ain't a Bad Place to Be, 11593: ['AC/DC'] — Walk All Over You, 33755: ['Van Halen'] — Panama, 84525: ['AC/DC'] — Night of the Long Knives, 48035: ['Blue Öyster Cult'] — Flaming Telepaths"
User 2),16118: ['Mark Wills'] — 19 Somethin' - Greatest Hits Version),"15333: ['The Chicks'] — You Were Mine, 138413: ['Toby Keith'] — As Good As I Once Was, 71650: ['Toby Keith'] — Weed With Willie, 169590: ['Easton Corbin'] — Clockwork, 51088: ['Clint Black'] — Nothing's News, 84316: ['Alabama'] — Dancin', Shaggin' on the Boulevard, 91489: ['Dylan Schneider'] — Wannabe, 73475: ['DEV'] — In The Dark, 19082: ['Chase Rice'] — Eyes On You, 88999: ['George Strait'] — I'd Like To Have That One Back"
User 2),"132437: ['Willie Nelson', 'Johnny Paycheck'] — Take This Job and Shove It - Live at Harrah's Casino, Lake Tahoe, NV - April 1978)","83416: ['Willie Nelson'] — Living in the Promiseland, 64049: ['Willie Nelson'] — Night Life, 43194: ['Willie Nelson'] — Frosty The Snowman, 162491: ['Willie Nelson'] — Sunday Mornin' Comin' Down, 63591: ['Willie Nelson'] — One Step Beyond, 99935: ['Willie Nelson'] — Healing Hands of Time, 49780: ['Merle Haggard', 'Willie Nelson'] — Pancho and Lefty, 29297: ['Willie Nelson'] — Crazy, 49042: ['Willie Nelson'] — Pretty Paper, 99787: ['Waylon Jennings', 'Willie Nelson'] — Good Hearted Woman"
User 2),34729: ['City High'] — What Would You Do?),"105810: ['Natalie Grant'] — Held, 59751: ['Edvard Grieg', 'Oscar Levant', 'Efrem Kurtz', 'New York Philharmonic'] — Piano Concerto, Op. 16 (Remastered): II. Adagio, 32952: ['Chaka Demus & Pliers', 'Sly & Robbie'] — Murder She Wrote (Original Mix), 152837: ['Flyleaf'] — Breathe Today, 96834: ['Brook Benton'] — September Song, 118150: ['Clan of Xymox'] — Louise, 37235: ['Empire of the Sun'] — Alive, 11360: ['Peaches & Herb'] — Reunited, 85703: ['Maria Conchita Alonso'] — O Ella O Yo, 31767: ['The Fabulous Thunderbirds'] — Wrap It Up"
User 2),16134: ['Los Yaguarú'] — Amor Sin Primavera),"106712: ['Diablos Locos'] — Si No La Tengo, 91556: ['ICC'] — Donde Estaras, 71007: ['Los Extranos'] — Nadie Como Tu, 53568: [""Los Byby's""] — En Tus Manos, 150268: [""Los Byby's""] — Canta Corazón, 35282: ['Los Telez'] — Yo Soy Tu Maestro, 53614: ['Los Yaguarú'] — Vida No Te Vayas, 136462: ['Los Yaguarú'] — Deseo, 166684: [""Los Byby's""] — Te Extraño, Te Olvido, Te Amo, 53807: ['Los Telez'] — Gritaría"
User 2),10922: ['Raffi'] — Mr. Sun),"12789: ['Raffi'] — Take Me Out to the Ballgame, 71602: ['Raffi'] — What a Wonderful World, 31568: ['Raffi'] — Octopus's Garden, 117448: ['Raffi'] — There Was a Little Baby, 33750: ['Raffi'] — Frere Jacques, 12665: ['Raffi'] — Apples And Bananas, 148750: ['Raffi'] — Somewhere in the World, 49280: ['Raffi'] — All I Really Need, 147095: ['Raffi'] — Skin and Bones, 48452: ['Raffi'] — Robin in the Rain"
User 2),12240: ['ZZ Top'] — Gimme All Your Lovin'),"48243: ['ZZ Top'] — Balinese - 2005 Remaster, 32897: [""Guns N' Roses""] — 14 Years, 11583: ['AC/DC'] — Shot Down in Flames, 66866: ['Led Zeppelin'] — Carouselambra - Remaster, 132183: ['Blue Öyster Cult'] — R. U. Ready 2 Rock, 114834: ['Led Zeppelin'] — Friends - Track - No Vocal, 11866: ['Van Halen'] — Mean Street - 2015 Remaster, 13997: [""Guns N' Roses""] — Estranged, 10348: ['ZZ Top'] — Jesus Just Left Chicago - 2006 Remaster, 132587: ['Blue Öyster Cult'] — Lonely Teardrops"
User 2),70500: ['Busta Rhymes'] — Dangerous),"124865: ['Kodak Black'] — Eeny, Meeny, Miny, Moe, 18337: ['Justin Timberlake', 'JAY-Z'] — Suit & Tie (feat. Jay-Z), 108815: ['Pop Smoke', 'Quavo'] — Aim For The Moon (feat. Quavo), 54429: ['Yung Joc', 'Brandy ""Ms. B"" Hambrick'] — I Know You See It (feat. Brandy ""Ms. B"" Hambrick), 150910: ['Blackstreet'] — Good Lovin', 72641: ['Three 6 Mafia', 'Akon'] — That's Right (feat. Akon) - Explicit Album Version, 55617: ['Rick Ross', 'Meek Mill'] — So Sophisticated, 108260: ['Camila Cabello', 'Quavo'] — OMG (feat. Quavo), 140288: ['Future', 'Lil Wayne'] — Oxy (feat. Lil Wayne), 140219: ['Lil Uzi Vert'] — Dark Queen"
User 2),129707: ['John Coltrane'] — Do I Love You Because You're Beautiful?),"45601: ['John Coltrane'] — Ole, 81090: ['John Coltrane'] — All Or Nothing At All - Take 2, 62877: ['Miles Davis Quintet'] — In Your Own Sweet Way, 62597: ['Thelonious Monk Septet'] — Ruby, My Dear, 80277: ['Charles Mingus'] — Better Git It in Your Soul, 7187: ['Thelonious Monk Septet'] — Abide With Me, 80410: ['Charles Mingus'] — E's Flat Ah's Flat Too - Alternative; Take, 25261: ['Gil Melle'] — Cyclotron, 96223: ['Thelonious Monk Septet'] — Crepuscule With Nellie - Take 6 / Mono, 26751: ['John Coltrane'] — My Favorite Things, Pt. 1 - Single Version"
User 2),"12519: ['Johannes Brahms', 'Wiener Philharmoniker', 'Claudio Abbado'] — Hungarian Dance No. 5 in G Minor, WoO 1 No. 5 (Orch. Schmeling))","157851: ['Wolfgang Amadeus Mozart', 'Wiener Philharmoniker', 'Bruno Walter'] — Symphony No. 25 in G Minor, K. 183: II. Andante (Live), 94577: ['Wolfgang Amadeus Mozart', 'Bruno Walter', 'Columbia Symphony Orchestra'] — Die Entführung aus dem Serail, K. 384, Act II: ""Welche Wonne.."", 78481: ['Johannes Brahms', 'Wiener Philharmoniker', 'Wilhelm Furtwängler'] — Symphony No. 4 in E Minor, Op. 98: III. Allegro giocoso - Poco meno presto (Live), 126817: ['Leonard Bernstein', 'Jennie Tourel', 'New York Philharmonic'] — Symphony No. 1 ""Jeremiah"": I. Prophecy, 60503: ['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra'] — Serenade No. 13 in G Major, K. 525, ""Eine Kleine Nachtmusik"": III. Menuetto. Allegretto - Trio, 42780: ['Wolfgang Amadeus Mozart', 'George Szell'] — Sonata No. 7 in F Major for Piano and Violin, K. 376: II. Andante, 78565: ['Johannes Brahms', 'Charles Münch'] — Symphony No. 4 in E Minor, Op. 98: Allegro giocoso, 93696: ['Ludwig van Beethoven', 'Joseph Szigeti', 'Bruno Walter', 'New York Philharmonic'] — Violin Concerto in D Major, Op. 61: III. Rondo. Allegro, 93738: ['Ludwig van Beethoven', 'Joseph Szigeti', 'Bruno Walter', 'New York Philharmonic'] — Violin Concerto in D Major, Op. 61: II. Larghetto, 93855: ['Max Bruch', 'Pierre Monteux', 'Yehudi Menuhin'] — Violin Concerto No. 1 in G Minor, Op. 26: II. Adagio"
User 2),12549: ['Steel Pulse'] — Handsworth Revolution),"67039: ['Steel Pulse'] — Reggae Fever, 68854: ['Aswad'] — Don't Turn Around, 66424: ['Aswad'] — I A Rebel Soul, 163026: ['Steel Pulse'] — Blues Dance Raid, 151727: ['The Gladiators'] — Rich Man Poor Man, 163088: ['Steel Pulse'] — Ravers, 162813: ['Israel Vibration'] — Live and Give, 116828: ['Steel Pulse'] — Shining, 133533: ['Aswad'] — Roots Rocking, 89361: ['Steel Pulse'] — Steppin' Out"
User 2),12418: ['Prince'] — When Doves Cry),"12528: ['Prince'] — Darling Nikki, 91546: ['Prince'] — Little Red Corvette - Single Version, 102081: ['Prince'] — The Cross, 31963: ['Prince'] — If I Was Your Girlfriend, 49295: ['Prince'] — Head, 17759: ['Prince Royce'] — Stand by Me, 86785: ['Prince'] — I Could Never Take the Place of Your Man, 33177: ['Prince'] — Erotic City, 84095: ['Prince'] — For You, 50534: ['Prince'] — Under the Cherry Moon"
User 2),13812: ['R.E.M.'] — Losing My Religion),"33422: ['R.E.M.'] — What's The Frequency, Kenneth?, 101315: ['R.E.M.'] — We Walk, 14118: ['R.E.M.'] — Nightswimming, 101183: ['R.E.M.'] — Carnival Of Sorts (Boxcars), 101685: ['R.E.M.'] — Can't Get There From Here - Remastered, 104033: ['R.E.M.'] — Electrolite, 148511: ['R.E.M.'] — Second Guessing, 69554: ['R.E.M.'] — Sweetness Follows, 134191: ['R.E.M.'] — Strange, 152224: ['R.E.M.'] — Bad Day"
User 2),13822: ['Red Hot Chili Peppers'] — Give It Away),"14732: ['Red Hot Chili Peppers'] — Aeroplane, 152129: ['Red Hot Chili Peppers'] — Universally Speaking, 119271: ['Red Hot Chili Peppers'] — Sikamikanico, 51411: ['Red Hot Chili Peppers'] — Funky Monks, 104531: ['Red Hot Chili Peppers'] — Emit Remmus, 32890: ['Red Hot Chili Peppers'] — Under the Bridge, 163562: ['Red Hot Chili Peppers'] — Sex Rap - Remastered, 88091: ['Red Hot Chili Peppers'] — Purple Stain, 32037: ['Red Hot Chili Peppers'] — Me And My Friends, 89389: ['Red Hot Chili Peppers'] — Dani California"
User 3),"106794: ['David Guetta', 'Kid Cudi'] — Memories (feat. Kid Cudi))","135981: ['2 LIVE CREW'] — Shake A Lil' Somethin' (Original Street Mix Nasty), 18313: ['Echosmith'] — Cool Kids, 5864: ['Carlos Di Sarli'] — A la gran muñeca, 73595: ['Kim Walker-Smith'] — Spirit Break Out - Live, 107393: ['Mitski'] — Goodbye, My Danish Sweetheart, 75546: ['Damia'] — Hantise, 164616: ['Nusrat Fateh Ali Khan', 'Tery Bina'] — Nothing Without You, 43124: ['Marvin Hamlisch', 'Various Artists', 'Don Pippin'] — A Chorus Line: Sing!, 127517: ['Big Jay McNeely'] — Ice Water, 19178: ['potsu'] — i'm closing my eyes"
User 3),"107005: ['Lupe Fiasco', 'Trey Songz'] — Out of My Head (feat. Trey Songz))","152816: ['Chingy', 'Jermaine Dupri'] — Dem Jeans, 121526: ['Bow Wow', 'Jagged Edge'] — My Baby (feat. Jagged Edge) - With Intro, 140541: ['Tyga', 'A Boogie Wit da Hoodie'] — Goddamn (feat. A Boogie wit da Hoodie), 16492: ['Diddy', 'Faith Evans', '112'] — I'll Be Missing You (feat. 112), 166489: ['Three 6 Mafia'] — 44 Killers, 38552: ['Future', 'Lil Uzi Vert'] — Bought A Bad Bitch, 18074: ['Macklemore & Ryan Lewis', 'ScHoolboy Q', 'Hollis'] — White Walls (feat. ScHoolboy Q & Hollis), 108751: ['Machine Gun Kelly', 'iann dior'] — nothing inside (feat. iann dior), 37282: ['JAY-Z', 'Rick Ross'] — F*ckwithmeyouknowigotit, 152590: ['Kanye West'] — Jesus Walks"
User 3),"121901: ['Wayne Wilcox', 'Adam Pascal', 'Aaron Lohr', 'Cast Of The Motion Picture Rent'] — Life Support)","28831: ['Oompa Loompa Cast'] — Oompa Loompa - From ""Willy Wonka & The Chocolate Factory"" Soundtrack, 109073: ['Hafız Yaşar'] — Zahimdari Hicri Yar, 57455: ['Georgette Heyer', 'Irina Salkow'] — Kapitel 29 - Der Page und die Herzogin, 1319: ['Louis Armstrong & His Sebastian New Cotton Club Orchestra'] — Memories of You, 141376: ['Эрих Мария Ремарк'] — Часть 5.2 - Триумфальная арка, 96261: ['Richard Rodgers', 'Cinderella Ensemble', 'Alfredo Antonini'] — Cinderella - Original Broadway Cast: Waltz for a Ball, 109468: ['Эрнест Хемингуэй'] — Часть 119.3 & Часть 120.1 - По ком звонит колокол, 211: ['Jeanne Saint Bonnet'] — Le Petit Amant, 155190: ['Luke Henry'] — String Quartet No. 2: IV. Sunshine, 58379: ['Эрих Мария Ремарк'] — Часть 52.4 - Обратный путь"
User 3),14704: ['Big L'] — Put It On),"138396: ['Sawyer Brown'] — Some Girls Do, 17370: ['James Otto'] — Just Got Started Lovin' You, 68414: ['George Strait'] — There's A New Kid In Town, 6927: ['Hank Williams'] — Jesus Remembered Me - Single Version, 37289: ['Blake Shelton'] — Sure Be Cool If You Did, 150064: ['Hank Williams'] — Lost Highway, 12946: ['George Strait'] — Nobody In His Right Mind Would've Left Her, 55147: ['Kenny Chesney'] — The Good Stuff, 51230: ['Travis Tritt'] — Drift off to Dream, 56659: ['Old Dominion'] — No Such Thing as a Broken Heart"
User 3),85028: ['Subhumans'] — Subvert City),"41890: ['Sergei Rachmaninoff', 'Moura Lympany'] — 13 Preludes, Op. 32: No. 13 in D-Flat Major: Grave - Allegro - Grave, 150588: ['David Huntsinger'] — When You Wish Upon A Star (From Pinocchio), 78824: ['Ludwig van Beethoven', 'Paul Baumgartner'] — 33 Piano Variations In C, Op.120 On A Waltz By Anton Diabelli: Variation 5 (Allegro vivace), 159862: ['Ramsey Lewis'] — Day Tripper, 21410: ['Lucille Bogan'] — Skin Game Blues, 137739: ['Rachael Yamagata'] — Be Be Your Love, 127657: ['Sonny Berman', 'Al Cohn', 'Serge Chaloff', 'Marky Markowitz', 'Earl Swope', 'Ralph Burns', 'Eddie Safranski', 'Don Lamond'] — Woodchopper's Holiday (Down with up), 150583: ['Marvin Sease'] — Do You Qualify, 130172: ['John Martyn'] — Small Hours, 131167: ['Lucio Battisti'] — I giardini di marzo"
User 3),35573: ['Panic! At The Disco'] — London Beckoned Songs About Money Written by Machines),"36272: ['Panic! At The Disco'] — That Green Gentleman (Things Have Changed), 55851: ['Panic! At The Disco'] — Collar Full, 56595: ['Panic! At The Disco'] — The Good, the Bad and the Dirty, 16732: ['Panic! At The Disco'] — Build God, Then We'll Talk, 55894: ['Panic! At The Disco'] — Casual Affair, 55471: ['Panic! At The Disco'] — Ready to Go (Get Me Out of My Mind), 16676: ['Panic! At The Disco'] — Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off, 18938: ['Panic! At The Disco'] — Victorious, 35646: ['Panic! At The Disco'] — Nails for Breakfast, Tacks for Snacks, 72748: ['Panic! At The Disco'] — Mad as Rabbits"
User 3),54325: ['Third Day'] — Cry Out To Jesus),"166881: ['Jeremy Camp'] — Understand, 164481: ['Michael W. Smith'] — Silent Night, 73229: ['Chris Tomlin'] — I Will Follow, 167659: ['Bebo Norman'] — I WIll Lift My Eyes, 139895: ['Lauren Daigle'] — First, 91877: ['Lauren Daigle'] — Still Rolling Stones, 153720: ['Casting Crowns'] — Jesus, Friend Of Sinners, 19297: ['Lauren Daigle'] — You Say, 106638: ['Phillips, Craig & Dean'] — Revelation Song, 74143: ['for KING & COUNTRY'] — Priceless"
User 3),16877: ['George Strait'] — Give It Away),"54477: ['Rascal Flatts'] — Life is a Highway, 119473: ['Brooks & Dunn'] — We'll Burn That Bridge, 71956: ['George Strait'] — All My Ex's Live In Texas, 85402: ['Sawyer Brown'] — Step That Step, 73917: ['Rascal Flatts'] — Rewind, 165567: ['George Strait'] — Ocean Front Property, 151299: ['Mark Wills'] — She's In Love, 34704: ['Kenny Chesney'] — She Thinks My Tractor's Sexy, 107356: ['Chris Young'] — Goodbye, 162195: ['Hank Williams'] — Mind Your Own Business - Single Version"
User 3),121675: ['Lamb of God'] — Break You),"106031: ['Lamb of God'] — Blacken the Cursed Sun, 89949: ['Trivium'] — Down from the Sky, 152514: ['Lamb of God'] — What I've Become, 136942: ['Lamb of God'] — Pariah, 136878: ['Lamb of God'] — O.D.H.G.A.B.F.E., 168322: ['Lamb of God'] — Set To Fail, 121798: ['Trivium'] — Pull Harder on the Strings of Your Martyr, 105856: ['Trivium'] — Dying in Your Arms, 168101: ['Trivium'] — Throes of Perdition, 137725: ['Lamb of God'] — Remorse Is for the Dead"
User 3),16612: ['Carrie Underwood'] — Before He Cheats),"36007: ['Carrie Underwood'] — Just a Dream, 35965: ['Carrie Underwood'] — Last Name, 153173: ['Carrie Underwood'] — The First Noel, 17821: ['Hunter Hayes'] — Wanted, 124872: ['Thomas Rhett', 'Kane Brown', 'Ava Max'] — On Me (feat. Ava Max) - From 'SCOOB!' The Album, 154177: ['Kelly Clarkson', 'Reba McEntire', 'Trisha Yearwood'] — Silent Night (feat. Reba McEntire & Trisha Yearwood), 167568: ['Carrie Underwood'] — I Just Can't Live a Lie, 18317: ['Tim McGraw', 'Taylor Swift', 'Keith Urban'] — Highway Don't Care, 121859: ['Carrie Underwood'] — Some Hearts, 73444: ['Carrie Underwood'] — See You Again"
User 3),137053: ['Gilberto Santa Rosa'] — Mentira),"36041: ['Gilberto Santa Rosa'] — Conteo Regresivo - Salsa Version, 167150: ['Tito Nieves'] — El Amor Más Bonito, 105018: ['LA INDIA', 'Marc Anthony'] — Vivir Lo Nuestro, 69899: ['Eddie Santiago'] — Me Fallaste, 13107: ['Frankie Ruiz'] — Desnúdate Mujer, 14157: ['Rey Ruiz'] — Mi Media Mitad, 145097: ['Gilberto Gil'] — Mancada, 33788: ['Eddie Santiago'] — Mia, 168188: ['Tony Vega'] — Ella Es, 14958: ['DLG'] — La Quiero A Morir"
